Date,Year,Month,Day,Dens,DensSE,Veg,VegSE,Rain,Max,Min,Wind,Gusts,Chill,Warn.18,Warns.18
2024-03-07,2024,3,7,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,18.63,16.04,0.6315,1.3616700000000002,848.0051223778971,0,0
2024-03-08,2024,3,8,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,22.06,16.98,1.0115299999999998,1.3915600000000001,834.5157561341449,0,0
2024-03-09,2024,3,9,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,30.58,19.57,0.4222699999999999,1.3232400000000002,792.8843238547176,0,0
2024-03-10,2024,3,10,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,29.27,23.06,0.49912999999999985,1.1054700000000002,734.4119198488219,0,0
2024-03-11,2024,3,11,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,29.06,22.63,0.2386600000000001,0.7254400000000001,730.091979092782,0,0
2024-03-12,2024,3,12,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,24.73,16.73,0.52475,1.3958300000000001,838.485438694652,0,0
2024-03-13,2024,3,13,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0.6,20.91,16.06,-0.21396000000000004,0.37529999999999997,816.4753562728237,0,0
2024-03-14,2024,3,14,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,19.89,16.68,0.4222699999999999,0.9005099999999999,822.4456418576453,0,0
2024-03-15,2024,3,15,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0.6,19.43,17.38,1.4855,1.7844000000000002,849.2365477580945,0,0
2024-03-16,2024,3,16,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,21.41,17.85,1.2122200000000003,1.45134,822.8768058823156,0,0
2024-03-17,2024,3,17,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,23.02,17.74,0.4222699999999999,1.0841199999999998,813.2917947832025,0,0
2024-03-18,2024,3,18,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,22.55,18.8,1.1951399999999999,1.4086400000000001,807.0405316839315,0,0
2024-03-19,2024,3,19,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,25.89,17.25,1.0286099999999998,2.5786200000000004,860.424623849872,0,0
2024-03-20,2024,3,20,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,2.6,16.43,15.15,2.26264,3.00989,946.6811133744694,0,0
2024-03-21,2024,3,21,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,17.01,14.49,0.17887999999999993,0.9730999999999999,857.4771097186069,0,0
2024-03-22,2024,3,22,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,17.97,15,0.27709000000000006,1.11828,855.4552881149227,0,0
2024-03-23,2024,3,23,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,16.88,15.32,0.9602899999999999,1.51539,863.9382491865902,0,0
2024-03-24,2024,3,24,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,17.59,15.53,2.16016,2.59997,889.6140315327864,0,0
2024-03-25,2024,3,25,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,17.94,16.5,2.14735,2.70245,875.7090631231098,0,0
2024-03-26,2024,3,26,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0.4,17.84,16.29,1.55382,2.0406,870.0376435651227,0,0
2024-03-27,2024,3,27,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0.4,17.81,15.7,1.09693,1.56663,866.2316432520295,0,0
2024-03-28,2024,3,28,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,1.4,18.08,15.22,0.12763999999999998,0.86635,865.191241119615,0,0
2024-03-29,2024,3,29,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,22.19,14.77,0.16179999999999994,0.9474800000000001,852.3224269645599,0,0
2024-03-30,2024,3,30,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,19.22,15.73,0.2472000000000001,0.78522,831.6284920936268,0,0
2024-03-31,2024,3,31,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,17.99,14.63,0.008079999999999976,0.4308099999999999,829.4498378066774,0,0
2024-04-01,2024,4,1,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,23,15.44,0.61442,1.0158,845.0871171618106,0,6
2024-04-02,2024,4,2,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,58,17.85,14.74,2.2455600000000002,3.3472199999999996,1296.7276729706816,1,6
2024-04-03,2024,4,3,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,10.8,15.98,14.52,1.04142,1.7545099999999998,1030.3723406935155,1,6
2024-04-04,2024,4,4,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,1.4,15.76,13.79,0.30698000000000003,0.7297099999999999,879.8287355792947,0,6
2024-04-05,2024,4,5,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,18.17,13.81,0.49058999999999986,1.5282,887.7891557320604,0,6
2024-04-06,2024,4,6,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0.8,18.22,16.65,1.4855,1.8100199999999997,864.7438443876199,0,6
2024-04-07,2024,4,7,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,17.4,17.16,15.98,1.5111199999999996,2.10038,1079.5448415712515,1,6
2024-04-08,2024,4,8,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,1.4,17.44,13.47,1.3872899999999997,1.8527200000000001,926.1104190068006,0,6
2024-04-09,2024,4,9,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,7.4,15.47,12.87,1.63922,1.90396,1021.5665865883944,1,6
2024-04-10,2024,4,10,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,1.4,16.75,15.2,1.6691099999999999,2.10038,905.3444250922018,0,6
2024-04-11,2024,4,11,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,1.6,17.17,14.83,0.6870099999999999,1.3403200000000002,891.7364769636268,0,6
2024-04-12,2024,4,12,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0.8,16.7,14.47,0.84073,1.1011999999999997,875.9163909541949,0,6
2024-04-13,2024,4,13,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0.6,17.02,14.48,0.83646,1.0286099999999998,869.7322897786659,0,6
2024-04-14,2024,4,14,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,17.09,14.87,0.79803,1.11401,857.2450239978566,0,6
2024-04-15,2024,4,15,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,1.4,17.15,14.92,1.0627699999999998,1.2890799999999998,885.4739002787858,0,6
2024-04-16,2024,4,16,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0.6,16.68,14.44,0.7126299999999999,1.09266,872.7902639182022,0,6
2024-04-17,2024,4,17,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,1.4,15.95,14.35,0.17461000000000015,0.9389399999999999,880.9188145753496,0,6
2024-04-18,2024,4,18,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,1.2,15.05,13.16,1.52393,2.15162,936.6650441146694,0,6
2024-04-19,2024,4,19,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,7.8,16.71,14.27,0.7083600000000001,1.4385299999999996,989.7394538885356,0,6
2024-04-20,2024,4,20,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0.2,15.64,14.05,0.6998200000000001,1.16098,874.6241671940779,0,6
2024-04-21,2024,4,21,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,16.02,14.61,1.1054700000000002,1.55382,876.175591766151,0,6
2024-04-22,2024,4,22,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,18.06,14.31,0.13190999999999997,0.81511,853.47383081822,0,6
2024-04-23,2024,4,23,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,20.42,14.45,0.9432100000000001,1.8313699999999997,887.1216372624137,0,6
2024-04-24,2024,4,24,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,11.4,14.81,12.6,2.7451499999999998,3.6333099999999994,1116.552017542646,1,6
2024-04-25,2024,4,25,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,6.4,15.82,13.91,2.03206,2.31815,1003.8037526650388,1,6
2024-04-26,2024,4,26,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0.6,16.12,14.59,1.41291,1.7075399999999998,891.1419029014825,0,6
2024-04-27,2024,4,27,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0.2,16.05,13.65,0.4265399999999999,0.83219,867.1423503368469,0,6
2024-04-28,2024,4,28,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,17.43,12.94,0.17461000000000015,0.7510599999999998,870.3007263963802,0,6
2024-04-29,2024,4,29,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,1.2,16.15,13.51,1.49831,2.00217,926.719866038346,0,6
2024-04-30,2024,4,30,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,15.43,13.37,0.7467900000000001,1.2506500000000003,884.8920539900074,0,6
2024-05-01,2024,5,1,1.9942,0.2754753873028267,0.408047600352283,0.3142001487711914,0,15.83,13.1,0.07212999999999992,0.4393499999999999,851.0037957275869,0,2
2024-05-02,2024,5,2,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0,15.67,12.53,0.36676,0.7681399999999998,877.0336574352884,0,2
2024-05-03,2024,5,3,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0,16.2,13.49,1.0456899999999998,1.2463800000000003,882.9150108589563,0,2
2024-05-04,2024,5,4,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0,16.32,13.71,0.9175899999999999,1.10974,874.4474677258542,0,2
2024-05-05,2024,5,5,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0.4,16.33,14.54,0.56318,0.8919700000000002,860.057780620613,0,2
2024-05-06,2024,5,6,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0,16.72,14.09,0.6870099999999999,1.00299,864.5879902692191,0,2
2024-05-07,2024,5,7,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0,17.11,13.52,0.40945999999999994,0.6400399999999999,856.4884521679353,0,2
2024-05-08,2024,5,8,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0,17.17,14.35,1.09266,1.3830199999999997,874.6161275136787,0,2
2024-05-09,2024,5,9,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0,17.56,15.19,0.8748900000000002,0.9730999999999999,847.1464951830121,0,2
2024-05-10,2024,5,10,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,2,17.04,15.67,1.6861899999999999,2.39074,914.4175454175639,0,2
2024-05-11,2024,5,11,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0.8,16.25,15.53,2.01071,2.41209,898.2760322781971,0,2
2024-05-12,2024,5,12,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0,17.55,15.27,1.2335699999999998,1.51966,864.8469226270319,0,2
2024-05-13,2024,5,13,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0,17.46,13.82,1.12682,2.13881,905.9969043861947,0,2
2024-05-14,2024,5,14,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0.4,15.7,13.81,1.47696,2.2114,914.7921292589898,0,2
2024-05-15,2024,5,15,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0,15.5,13.22,1.1439,1.8399100000000002,906.9343399984692,0,2
2024-05-16,2024,5,16,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0,15.7,13.47,0.9645600000000001,1.2634600000000002,883.8452050859303,0,2
2024-05-17,2024,5,17,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0,14.15,12.38,2.00644,2.7152600000000002,945.2423254668856,0,2
2024-05-18,2024,5,18,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0.8,12.87,11.81,1.0286099999999998,2.01071,947.904419291696,0,2
2024-05-19,2024,5,19,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,2,15.66,12.66,1.8868800000000001,2.1900500000000003,958.4412652221837,0,2
2024-05-20,2024,5,20,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,5.2,14.86,13.54,0.20023000000000013,1.07131,953.9797368049879,0,2
2024-05-21,2024,5,21,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0,14.82,12.96,0.03370000000000006,0.30698000000000003,843.8113375671094,0,2
2024-05-22,2024,5,22,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0,15.04,11.41,0.52475,0.86208,897.7934872905324,0,2
2024-05-23,2024,5,23,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,1.4,15.38,13.34,0.79803,0.9645600000000001,896.854943576027,0,2
2024-05-24,2024,5,24,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0.4,15.07,13.03,0.37529999999999997,0.79376,877.6719399820389,0,2
2024-05-25,2024,5,25,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,12.4,15.82,13,0.40945999999999994,0.6955499999999999,1030.1595329517431,1,2
2024-05-26,2024,5,26,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0,15.26,11.7,0.10201999999999989,0.6571199999999999,883.2265159554938,0,2
2024-05-27,2024,5,27,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0,16.03,10.92,0.9346699999999999,1.2677300000000002,922.7368034232139,0,2
2024-05-28,2024,5,28,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0,17.28,12.26,0.63577,1.0499600000000002,893.6739499697901,0,2
2024-05-29,2024,5,29,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0,17.33,12.72,0.6912800000000001,1.0115299999999998,885.2301372454904,0,2
2024-05-30,2024,5,30,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,0,17.74,13.83,1.14817,1.97655,901.2453105201766,0,2
2024-05-31,2024,5,31,1.9942,0.2754753873028267,0.662177576384267,0.4831663917120342,7.2,16.22,13.08,2.83055,3.3045199999999997,1052.2655270472035,1,2
2024-06-01,2024,6,1,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,3.4,14.85,12.01,0.76387,1.8569900000000001,979.8761283298151,0,3
2024-06-02,2024,6,2,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,13.38,11.83,0.6912800000000001,1.3232400000000002,911.0431425838176,0,3
2024-06-03,2024,6,3,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,2.4,13.69,12.02,1.7758599999999998,2.35231,979.6602131579353,0,3
2024-06-04,2024,6,4,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,4.2,14.6,13.08,1.6691099999999999,2.36939,989.0622836259913,0,3
2024-06-05,2024,6,5,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,1.6,14.55,12.85,0.7425199999999998,1.2549199999999998,918.8532464752899,0,3
2024-06-06,2024,6,6,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,14.87,13.4,0.6571199999999999,0.8578100000000002,868.5928298480292,0,3
2024-06-07,2024,6,7,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,1,15.01,13.35,0.6998200000000001,0.845,885.1379291803735,0,3
2024-06-08,2024,6,8,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,1,14.96,12.62,0.5034000000000001,1.11828,907.4934459777924,0,3
2024-06-09,2024,6,9,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,3.8,14,11.78,1.0627699999999998,1.3061600000000002,970.097764415595,0,3
2024-06-10,2024,6,10,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,13.76,11.8,0.9560199999999999,1.56236,920.2101043703353,0,3
2024-06-11,2024,6,11,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,4.2,14.83,11.84,2.98427,3.6674699999999993,1042.2915212174255,1,3
2024-06-12,2024,6,12,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,20.6,13.59,12.3,2.49322,3.4454299999999995,1199.115272851462,1,3
2024-06-13,2024,6,13,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,12.38,11.45,-0.06877999999999995,0.9432100000000001,900.9901702163997,0,3
2024-06-14,2024,6,14,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,1.4,13.9,11.19,1.3018900000000002,1.8826099999999997,963.3836887664013,0,3
2024-06-15,2024,6,15,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,1,13.01,11.29,0.9304000000000001,1.54955,944.0862800309993,0,3
2024-06-16,2024,6,16,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0.8,12.94,11.64,1.13109,1.3915600000000001,929.685831834438,0,3
2024-06-17,2024,6,17,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,12.4,10.87,0.52048,1.3445899999999997,926.5331596762444,0,3
2024-06-18,2024,6,18,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,12.58,10.75,0.11482999999999999,0.30271000000000003,873.1135576785273,0,3
2024-06-19,2024,6,19,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,11.11,10.45,-0.27801,-0.12856,NA,NA,3
2024-06-20,2024,6,20,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,12.68,10.63,-0.1371,0.5290199999999998,890.8509074452343,0,3
2024-06-21,2024,6,21,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,1.2,12.83,10.36,0.4735099999999999,0.6784699999999999,923.062275787164,0,3
2024-06-22,2024,6,22,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,13.11,11.12,0.6443099999999999,0.8023,899.0873045884853,0,3
2024-06-23,2024,6,23,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,13.39,10.75,-0.07731999999999994,0.52475,888.9096345366917,0,3
2024-06-24,2024,6,24,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,12.84,9.16,0.6528499999999999,0.9816400000000001,936.5502894802391,0,3
2024-06-25,2024,6,25,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,14.3,10.32,0.845,1.1439,926.6615562151325,0,3
2024-06-26,2024,6,26,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0.8,13.02,10.45,1.41291,1.8014800000000002,962.8507685250032,0,3
2024-06-27,2024,6,27,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,13.97,11.45,1.55809,1.93385,938.1126509692001,0,3
2024-06-28,2024,6,28,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,15.4,11.28,1.10974,2.23702,950.1862310440481,0,3
2024-06-29,2024,6,29,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,14.66,10.62,2.1687,2.78785,976.8176249991411,0,3
2024-06-30,2024,6,30,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,8.2,11.78,10.26,1.16525,1.96374,1075.040943916906,1,3
2024-07-01,2024,7,1,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,1.6,11.52,10.28,-0.21823000000000004,0.29844000000000004,904.9693106409923,0,9
2024-07-02,2024,7,2,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,1.4,11.85,10.24,-0.28228,0.008079999999999976,860.2494241957518,0,9
2024-07-03,2024,7,3,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,12.49,9.07,0.37529999999999997,0.7595999999999998,926.4478615167782,0,9
2024-07-04,2024,7,4,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,12.92,11.12,0.4564299999999999,0.845,901.1936126778901,0,9
2024-07-05,2024,7,5,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,11.58,9.92,-0.11148000000000002,0.40091999999999994,891.9789959939676,0,9
2024-07-06,2024,7,6,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,10.58,8.66,0.05078000000000005,0.82365,935.8502731423173,0,9
2024-07-07,2024,7,7,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,13.1,9.37,0.7681399999999998,0.9474800000000001,931.796905981945,0,9
2024-07-08,2024,7,8,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,15.31,10.64,0.4478899999999999,0.6998200000000001,900.6516577021064,0,9
2024-07-09,2024,7,9,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,5,12.74,11.67,0.11055999999999988,0.56745,954.387976308506,0,9
2024-07-10,2024,7,10,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,13.6,12.86,10.2,1.02007,1.9167699999999996,1132.9414057534157,1,9
2024-07-11,2024,7,11,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,1,13.49,9.87,1.2421099999999998,1.7288900000000003,972.7240615177558,0,9
2024-07-12,2024,7,12,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,1.4,13.44,10.74,0.8023,1.7758599999999998,966.9827241975333,0,9
2024-07-13,2024,7,13,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,1.4,12.09,10.63,1.1225500000000002,1.4214499999999997,955.9440427322309,0,9
2024-07-14,2024,7,14,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,2.4,11.65,9.57,1.92531,2.69818,1030.2457261235313,1,9
2024-07-15,2024,7,15,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,4,13.17,10.51,3.04832,3.78703,1065.740947932465,1,9
2024-07-16,2024,7,16,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,19.8,13.65,12.26,1.2122200000000003,1.8484499999999997,1151.1453872488744,1,9
2024-07-17,2024,7,17,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0.4,12.49,9.99,0.39237999999999995,0.8706199999999997,925.5562340864118,0,9
2024-07-18,2024,7,18,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,11.79,9.39,1.47696,1.9210399999999996,970.6574321977243,0,9
2024-07-19,2024,7,19,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,11.2,12.5,10.17,2.126,2.50603,1127.3377193657493,1,9
2024-07-20,2024,7,20,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,1.6,12.79,10.76,2.8049299999999997,3.3087899999999997,1013.9040687553195,1,9
2024-07-21,2024,7,21,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,5.6,13.84,11.36,1.63495,2.5658099999999995,1042.1897809260154,1,9
2024-07-22,2024,7,22,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0.6,14.77,12.71,1.48977,2.10038,932.8122629372355,0,9
2024-07-23,2024,7,23,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,15.18,13.03,1.3061600000000002,1.50258,899.0342682587034,0,9
2024-07-24,2024,7,24,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,14.74,12.44,1.2805399999999998,1.8270999999999997,918.9360658982944,0,9
2024-07-25,2024,7,25,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,14.55,11.23,1.64776,2.31388,953.2752972287137,0,9
2024-07-26,2024,7,26,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,2,13.85,10.58,1.7118100000000003,2.28399,995.1838125717305,0,9
2024-07-27,2024,7,27,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,12.33,7.63,1.3915600000000001,2.10892,1005.4541281726946,1,9
2024-07-28,2024,7,28,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,11.2,10.67,9.07,2.07049,2.8775199999999996,1156.467614283647,1,9
2024-07-29,2024,7,29,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,11.41,9.35,0.10629,1.2976199999999998,947.8395555216285,0,9
2024-07-30,2024,7,30,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,11.42,8.8,-0.04316000000000009,0.4478899999999999,910.7694580525435,0,9
2024-07-31,2024,7,31,2.1159,0.31794316389171506,0.662177576384267,0.4831663917120342,0,11.75,8.26,0.4350799999999999,0.6784699999999999,933.404439590206,0,9
2024-08-01,2024,8,1,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,0,13.15,9.79,0.845,1.1225500000000002,933.6806654085735,0,3
2024-08-02,2024,8,2,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,0,13.41,9.56,0.5162100000000001,0.845,923.8910515898535,0,3
2024-08-03,2024,8,3,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,1.8,12.91,10.43,0.78522,1.41718,965.1324044128236,0,3
2024-08-04,2024,8,4,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,0,12.43,9.64,0.9090500000000001,1.2506500000000003,941.4642418000985,0,3
2024-08-05,2024,8,5,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,0,12.86,9.44,0.4777800000000001,0.9730999999999999,932.0051145825414,0,3
2024-08-06,2024,8,6,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,0,13.89,8.73,1.42572,1.99363,983.7301307648821,0,3
2024-08-07,2024,8,7,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,0.4,14,11.43,1.0456899999999998,2.01071,947.4913490024486,0,3
2024-08-08,2024,8,8,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,0,13.8,10.35,0.9474800000000001,1.98082,957.2676482668953,0,3
2024-08-09,2024,8,9,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,0,13.71,11.71,0.7040899999999999,2.10038,939.0924228375895,0,3
2024-08-10,2024,8,10,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,0,13.98,10.47,0.37956999999999996,0.5888,896.7449688221786,0,3
2024-08-11,2024,8,11,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,0,13.83,10.15,0.34114,0.8876999999999997,917.4294714954017,0,3
2024-08-12,2024,8,12,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,0,16.39,9.91,0.32833,0.6870099999999999,910.3682938588829,0,3
2024-08-13,2024,8,13,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,0,16.82,11.74,0.4308099999999999,0.7083600000000001,885.3748236753006,0,3
2024-08-14,2024,8,14,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,0,17.59,13.62,0.28990000000000005,0.78095,861.9143434204757,0,3
2024-08-15,2024,8,15,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,0,17.95,12.98,0.2087699999999999,0.6998200000000001,867.2053062367477,0,3
2024-08-16,2024,8,16,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,0,16.27,12.67,0.14898999999999996,0.61442,867.1710790997283,0,3
2024-08-17,2024,8,17,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,5,13.63,11.42,0.55464,1.3232400000000002,993.0727466704681,0,3
2024-08-18,2024,8,18,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,1.8,12.57,9.87,0.38810999999999996,1.1823299999999999,964.1208366345448,0,3
2024-08-19,2024,8,19,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,0,14.49,9.08,0.4179999999999999,0.9816400000000001,937.7320022934175,0,3
2024-08-20,2024,8,20,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,0,14.05,11.25,0.7425199999999998,1.0072599999999998,906.822938676291,0,3
2024-08-21,2024,8,21,2.1159,0.31794316389171506,0.929341019633062,0.6974820890839482,3.6,14.32,12.18,1.1994099999999999,1.8441799999999997,979.6700653631694,0,3
